Object_ID,Provinsi,Tanggal,Kasus_Terkonfirmasi_Akumulatif,Penambahan_Harian_Kasus_Terkonf,Kasus_Sembuh_Akumulatif,Penambahan_Harian_Kasus_Sembuh,Kasus_Meninggal_Akumulatif,Penambahan_Harian_Kasus_Meningg,Kasus_Aktif_Akumulatif,CFR_Harian,RI_Harian,FID,ObjectId
3424,Maluku,2020/06/07 00:00:00+00,269,8,67,0,8,0,194,2.97398,24.90706,3424,6995
3425,Papua Barat,2020/06/07 00:00:00+00,179,1,74,0,2,0,103,1.11732,41.34078,3425,6996
3426,Papua,2020/06/07 00:00:00+00,1064,59,78,0,7,0,979,0.65789,7.33083,3426,6997
3427,Sulawesi Barat,2020/06/07 00:00:00+00,94,2,61,3,2,0,31,2.12766,64.89362,3427,6998
3428,Nusa Tenggara Timur,2020/06/07 00:00:00+00,97,0,14,0,1,0,82,1.03093,14.43299,3428,6999
3429,Gorontalo,2020/06/07 00:00:00+00,134,8,54,10,6,0,74,4.47761,40.29851,3429,7000
3430,Indonesia,2020/06/07 00:00:00+00,21,0,0,0,0,0,21,0.00000,0.00000,3430,7001
3431,Aceh,2020/06/08 00:00:00+00,20,0,18,0,1,0,1,5.00000,90.00000,3431,7002
3432,Bali,2020/06/08 00:00:00+00,594,12,377,4,5,0,212,0.84175,63.46801,3432,7003
3433,Banten,2020/06/08 00:00:00+00,1047,11,372,2,71,0,604,6.78128,35.53009,3433,7004
3434,Kepulauan Bangka Belitung,2020/06/08 00:00:00+00,102,0,36,1,1,0,65,0.98039,35.29412,3434,7005
3435,Bengkulu,2020/06/08 00:00:00+00,92,0,40,0,4,0,48,4.34783,43.47826,3435,7006
3436,Daerah Istimewa Yogyakarta,2020/06/08 00:00:00+00,247,3,185,3,8,0,54,3.23887,74.89879,3436,7007
3437,DKI Jakarta,2020/06/08 00:00:00+00,8121,89,3206,76,529,0,4386,6.51398,39.47790,3437,7008
3438,Jambi,2020/06/08 00:00:00+00,103,0,27,0,0,0,76,0.00000,26.21359,3438,7009
3439,Jawa Barat,2020/06/08 00:00:00+00,2424,20,952,74,161,3,1311,6.64191,39.27393,3439,7010
3440,Jawa Tengah,2020/06/08 00:00:00+00,1642,27,428,10,98,0,1116,5.96833,26.06577,3440,7011
3441,Jawa Timur,2020/06/08 00:00:00+00,6313,365,1499,90,502,19,4312,7.95185,23.74465,3441,7012
3442,Kalimantan Barat,2020/06/08 00:00:00+00,210,0,117,3,4,0,89,1.90476,55.71429,3442,7013
3443,Kalimantan Timur,2020/06/08 00:00:00+00,338,9,213,3,3,0,122,0.88757,63.01775,3443,7014
3444,Kalimantan Tengah,2020/06/08 00:00:00+00,504,8,202,0,28,2,274,5.55556,40.07937,3444,7015
3445,Kalimantan Selatan,2020/06/08 00:00:00+00,1347,62,117,9,100,3,1130,7.42390,8.68597,3445,7016
3446,Kalimantan Utara,2020/06/08 00:00:00+00,169,0,129,20,2,0,38,1.18343,76.33136,3446,7017
3447,Kepulauan Riau,2020/06/08 00:00:00+00,228,0,120,0,15,0,93,6.57895,52.63158,3447,7018
3448,Nusa Tenggara Barat,2020/06/08 00:00:00+00,822,14,325,0,22,1,475,2.67640,39.53771,3448,7019
3449,Sumatera Selatan,2020/06/08 00:00:00+00,1158,29,391,47,42,0,725,3.62694,33.76511,3449,7020
3450,Sumatera Barat,2020/06/08 00:00:00+00,626,0,351,11,27,0,248,4.31310,56.07029,3450,7021
3451,Sulawesi Utara,2020/06/08 00:00:00+00,510,15,73,9,47,2,390,9.21569,14.31373,3451,7022
3452,Sumatera Utara,2020/06/08 00:00:00+00,607,2,189,10,48,2,370,7.90774,31.13674,3452,7023
3453,Sulawesi Tenggara,2020/06/08 00:00:00+00,259,0,155,1,5,0,99,1.93050,59.84556,3453,7024
3454,Sulawesi Selatan,2020/06/08 00:00:00+00,2014,110,673,0,94,0,1247,4.66733,33.41609,3454,7025
3455,Sulawesi Tengah,2020/06/08 00:00:00+00,159,0,93,0,4,0,62,2.51572,58.49057,3455,7026
3456,Lampung,2020/06/08 00:00:00+00,145,1,102,1,11,0,32,7.58621,70.34483,3456,7027
3457,Riau,2020/06/08 00:00:00+00,118,0,103,2,6,0,9,5.08475,87.28814,3457,7028
3458,Maluku Utara,2020/06/08 00:00:00+00,186,0,33,0,19,0,134,10.21505,17.74194,3458,7029
3459,Maluku,2020/06/08 00:00:00+00,307,38,80,13,8,0,219,2.60586,26.05863,3459,7030
3460,Papua Barat,2020/06/08 00:00:00+00,179,0,74,0,2,0,103,1.11732,41.34078,3460,7031
3461,Papua,2020/06/08 00:00:00+00,1090,26,78,0,7,0,1005,0.64220,7.15596,3461,7032
3462,Sulawesi Barat,2020/06/08 00:00:00+00,94,0,62,1,2,0,30,2.12766,65.95745,3462,7033
3463,Nusa Tenggara Timur,2020/06/08 00:00:00+00,103,6,30,16,1,0,72,0.97087,29.12621,3463,7034
3464,Gorontalo,2020/06/08 00:00:00+00,134,0,54,0,6,0,74,4.47761,40.29851,3464,7035
3465,Indonesia,2020/06/08 00:00:00+00,21,0,0,0,0,0,21,0.00000,0.00000,3465,7036
3466,Aceh,2020/06/09 00:00:00+00,20,0,18,0,1,0,1,5.00000,90.00000,3466,7037
3467,Bali,2020/06/09 00:00:00+00,608,14,409,32,5,0,194,0.82237,67.26974,3467,7038
3468,Banten,2020/06/09 00:00:00+00,1061,15,391,19,72,1,598,6.78605,36.85203,3468,7039
3469,Kepulauan Bangka Belitung,2020/06/09 00:00:00+00,121,19,41,5,1,0,79,0.82645,33.88430,3469,7040
3470,Bengkulu,2020/06/09 00:00:00+00,92,0,46,6,4,0,42,4.34783,50.00000,3470,7041
3471,Daerah Istimewa Yogyakarta,2020/06/09 00:00:00+00,249,2,191,6,8,0,50,3.21285,76.70683,3471,7042
3472,DKI Jakarta,2020/06/09 00:00:00+00,8355,232,3371,165,533,4,4451,6.37941,40.34710,3472,7043
3473,Jambi,2020/06/09 00:00:00+00,103,0,27,0,0,0,76,0.00000,26.21359,3473,7044
3474,Jawa Barat,2020/06/09 00:00:00+00,2448,25,962,10,161,0,1325,6.57680,39.29739,3474,7045
3475,Jawa Tengah,2020/06/09 00:00:00+00,1674,32,508,80,103,5,1063,6.15293,30.34648,3475,7046
3476,Jawa Timur,2020/06/09 00:00:00+00,6533,220,1584,85,514,12,4435,7.86775,24.24614,3476,7047
3477,Kalimantan Barat,2020/06/09 00:00:00+00,234,24,117,0,4,0,113,1.70940,50.00000,3477,7048
3478,Kalimantan Timur,2020/06/09 00:00:00+00,351,13,216,3,3,0,132,0.85470,61.53846,3478,7049
3479,Kalimantan Tengah,2020/06/09 00:00:00+00,522,18,202,0,28,0,292,5.36398,38.69732,3479,7050
3480,Kalimantan Selatan,2020/06/09 00:00:00+00,1438,91,118,1,104,4,1216,7.23227,8.20584,3480,7051
3481,Kalimantan Utara,2020/06/09 00:00:00+00,170,1,130,1,2,0,38,1.17647,76.47059,3481,7052
3482,Kepulauan Riau,2020/06/09 00:00:00+00,228,0,122,2,16,1,90,7.01754,53.50877,3482,7053
3483,Nusa Tenggara Barat,2020/06/09 00:00:00+00,830,8,325,0,25,3,480,3.01205,39.15663,3483,7054
3484,Sumatera Selatan,2020/06/09 00:00:00+00,1188,30,402,11,42,0,744,3.53535,33.83838,3484,7055
3485,Sumatera Barat,2020/06/09 00:00:00+00,645,19,361,10,29,2,255,4.49612,55.96899,3485,7056
3486,Sulawesi Utara,2020/06/09 00:00:00+00,551,41,73,0,47,0,431,8.52995,13.24864,3486,7057
3487,Sumatera Utara,2020/06/09 00:00:00+00,618,11,189,0,52,4,377,8.41424,30.58252,3487,7058
3488,Sulawesi Tenggara,2020/06/09 00:00:00+00,263,4,172,17,5,0,86,1.90114,65.39924,3488,7059
3489,Sulawesi Selatan,2020/06/09 00:00:00+00,2194,180,704,31,97,3,1393,4.42115,32.08751,3489,7060
3490,Sulawesi Tengah,2020/06/09 00:00:00+00,159,0,93,0,4,0,62,2.51572,58.49057,3490,7061
3491,Lampung,2020/06/09 00:00:00+00,148,3,105,3,11,0,32,7.43243,70.94595,3491,7062
3492,Riau,2020/06/09 00:00:00+00,120,2,107,4,6,0,7,5.00000,89.16667,3492,7063
3493,Maluku Utara,2020/06/09 00:00:00+00,190,4,33,0,19,0,138,10.00000,17.36842,3493,7064
3494,Maluku,2020/06/09 00:00:00+00,315,8,89,9,8,0,218,2.53968,28.25397,3494,7065
3495,Papua Barat,2020/06/09 00:00:00+00,183,4,75,1,2,0,106,1.09290,40.98361,3495,7066
3496,Papua,2020/06/09 00:00:00+00,1108,18,78,0,7,0,1023,0.63177,7.03971,3496,7067
3497,Sulawesi Barat,2020/06/09 00:00:00+00,94,0,63,1,2,0,29,2.12766,67.02128,3497,7068
3498,Nusa Tenggara Timur,2020/06/09 00:00:00+00,103,0,30,0,1,0,72,0.97087,29.12621,3498,7069
3499,Gorontalo,2020/06/09 00:00:00+00,139,5,62,8,7,1,70,5.03597,44.60432,3499,7070
3500,Indonesia,2020/06/09 00:00:00+00,21,0,0,0,0,0,21,0.00000,0.00000,3500,7071
3501,Aceh,2020/06/10 00:00:00+00,22,2,18,0,1,0,3,4.5455,81.8182,3501,7072
3502,Bali,2020/06/10 00:00:00+00,640,32,412,3,5,0,223,0.7813,64.3750,3502,7073
3503,Banten,2020/06/10 00:00:00+00,1096,35,401,10,73,1,622,6.6606,36.5876,3503,7074
3504,Kepulauan Bangka Belitung,2020/06/10 00:00:00+00,123,2,42,1,1,0,80,0.8130,34.1463,3504,7075
3505,Bengkulu,2020/06/10 00:00:00+00,92,0,47,1,4,0,41,4.3478,51.0870,3505,7076
3506,Daerah Istimewa Yogyakarta,2020/06/10 00:00:00+00,250,1,194,3,8,0,48,3.2000,77.6000,3506,7077
3507,DKI Jakarta,2020/06/10 00:00:00+00,8503,157,3517,146,535,2,4451,6.2919,41.3619,3507,7078
3508,Jambi,2020/06/10 00:00:00+00,105,2,27,0,0,0,78,0.0000,25.7143,3508,7079
3509,Jawa Barat,2020/06/10 00:00:00+00,2506,50,995,33,161,0,1350,6.4246,39.7047,3509,7080
3510,Jawa Tengah,2020/06/10 00:00:00+00,1813,139,626,118,103,0,1084,5.6812,34.5284,3510,7081
3511,Jawa Timur,2020/06/10 00:00:00+00,6806,273,1681,97,530,16,4595,7.7872,24.6988,3511,7082
3512,Kalimantan Barat,2020/06/10 00:00:00+00,245,11,138,21,4,0,103,1.6327,56.3265,3512,7083
3513,Kalimantan Timur,2020/06/10 00:00:00+00,362,11,221,5,3,0,138,0.8287,61.0497,3513,7084
3514,Kalimantan Tengah,2020/06/10 00:00:00+00,537,15,213,11,29,1,295,5.4004,39.6648,3514,7085
3515,Kalimantan Selatan,2020/06/10 00:00:00+00,1565,127,128,10,108,4,1329,6.9010,8.1789,3515,7086
3516,Kalimantan Utara,2020/06/10 00:00:00+00,170,0,133,3,2,0,35,1.1765,78.2353,3516,7087
3517,Kepulauan Riau,2020/06/10 00:00:00+00,228,0,123,1,16,0,89,7.0175,53.9474,3517,7088
3518,Nusa Tenggara Barat,2020/06/10 00:00:00+00,857,27,404,79,28,3,425,3.2672,47.1412,3518,7089
3519,Sumatera Selatan,2020/06/10 00:00:00+00,1229,41,450,48,46,4,733,3.7429,36.6151,3519,7090
3520,Sumatera Barat,2020/06/10 00:00:00+00,659,14,389,28,29,0,241,4.4006,59.0288,3520,7091
3521,Sulawesi Utara,2020/06/10 00:00:00+00,546,19,80,7,50,3,416,9.1575,14.6520,3521,7092
3522,Sumatera Utara,2020/06/10 00:00:00+00,635,17,193,4,53,1,389,8.3465,30.3937,3522,7093
3523,Sulawesi Tenggara,2020/06/10 00:00:00+00,266,3,174,2,5,0,87,1.8797,65.4135,3523,7094
3524,Sulawesi Selatan,2020/06/10 00:00:00+00,2383,189,757,53,98,1,1528,4.1125,31.7667,3524,7095
3525,Sulawesi Tengah,2020/06/10 00:00:00+00,159,0,94,1,4,0,61,2.5157,59.1195,3525,7096
3526,Lampung,2020/06/10 00:00:00+00,150,2,108,3,11,0,31,7.3333,72.0000,3526,7097
3527,Riau,2020/06/10 00:00:00+00,120,0,107,0,6,0,7,5.0000,89.1667,3527,7098
3528,Maluku Utara,2020/06/10 00:00:00+00,227,13,37,4,19,0,171,8.3700,16.2996,3528,7099
3529,Maluku,2020/06/10 00:00:00+00,328,13,89,0,8,0,231,2.4390,27.1341,3529,7100
3530,Papua Barat,2020/06/10 00:00:00+00,191,8,84,9,2,0,105,1.0471,43.9791,3530,7101
3531,Papua,2020/06/10 00:00:00+00,1137,29,78,0,7,0,1052,0.6157,6.8602,3531,7102
3532,Sulawesi Barat,2020/06/10 00:00:00+00,95,1,63,0,2,0,30,2.1053,66.3158,3532,7103
3533,Nusa Tenggara Timur,2020/06/10 00:00:00+00,105,2,37,7,1,0,67,0.9524,35.2381,3533,7104
3534,Gorontalo,2020/06/10 00:00:00+00,145,6,69,7,7,0,69,4.8276,47.5862,3534,7105
3535,Indonesia,2020/06/10 00:00:00+00,21,0,0,0,0,0,21,0.0000,0.0000,3535,7106
3536,Aceh,2020/06/11 00:00:00+00,22,0,18,0,1,0,3,4.5455,81.8182,3536,7107
3537,Bali,2020/06/11 00:00:00+00,659,19,424,12,5,0,230,0.7587,64.3399,3537,7108
3538,Banten,2020/06/11 00:00:00+00,1121,24,411,10,75,2,635,6.6905,36.6637,3538,7109
3539,Kepulauan Bangka Belitung,2020/06/11 00:00:00+00,126,3,43,1,1,0,82,0.7937,34.1270,3539,7110
3540,Bengkulu,2020/06/11 00:00:00+00,92,0,48,1,4,0,40,4.3478,52.1739,3540,7111
3541,Daerah Istimewa Yogyakarta,2020/06/11 00:00:00+00,252,2,195,1,8,0,49,3.1746,77.3810,3541,7112
3542,DKI Jakarta,2020/06/11 00:00:00+00,8650,128,3661,144,537,2,4452,6.2081,42.3237,3542,7113
3543,Jambi,2020/06/11 00:00:00+00,105,0,27,0,0,0,78,0.0000,25.7143,3543,7114
3544,Jawa Barat,2020/06/11 00:00:00+00,2551,44,1016,21,161,0,1374,6.3113,39.8275,3544,7115
3545,Jawa Tengah,2020/06/11 00:00:00+00,1832,19,631,5,103,0,1098,5.6223,34.4432,3545,7116
3546,Jawa Timur,2020/06/11 00:00:00+00,7103,297,1793,112,553,23,4757,7.7854,25.2429,3546,7117
3547,Kalimantan Barat,2020/06/11 00:00:00+00,245,0,145,7,4,0,96,1.6327,59.1837,3547,7118
3548,Kalimantan Timur,2020/06/11 00:00:00+00,365,3,228,7,3,0,134,0.8219,62.4658,3548,7119
3549,Kalimantan Tengah,2020/06/11 00:00:00+00,552,15,213,0,29,0,310,5.2536,38.5870,3549,7120
3550,Kalimantan Selatan,2020/06/11 00:00:00+00,1634,69,164,36,112,4,1358,6.8543,10.0367,3550,7121
3551,Kalimantan Utara,2020/06/11 00:00:00+00,170,0,135,2,2,0,33,1.1765,79.4118,3551,7122
3552,Kepulauan Riau,2020/06/11 00:00:00+00,238,10,128,5,16,0,94,6.7227,53.7815,3552,7123
3553,Nusa Tenggara Barat,2020/06/11 00:00:00+00,868,11,448,44,31,3,389,3.5714,51.6129,3553,7124
3554,Sumatera Selatan,2020/06/11 00:00:00+00,1271,42,505,55,46,0,720,3.6192,39.7325,3554,7125
3555,Sumatera Barat,2020/06/11 00:00:00+00,661,2,392,3,29,0,240,4.3873,59.3041,3555,7126
3556,Sulawesi Utara,2020/06/11 00:00:00+00,579,33,97,17,52,2,430,8.9810,16.7530,3556,7127
3557,Sumatera Utara,2020/06/11 00:00:00+00,680,45,205,12,56,3,419,8.2353,30.1471,3557,7128
3558,Sulawesi Tenggara,2020/06/11 00:00:00+00,272,6,178,4,5,0,89,1.8382,65.4412,3558,7129
3559,Sulawesi Selatan,2020/06/11 00:00:00+00,2524,141,757,0,98,0,1669,3.8827,29.9921,3559,7130
3560,Sulawesi Tengah,2020/06/11 00:00:00+00,159,0,95,1,4,0,60,2.5157,59.7484,3560,7131
3561,Lampung,2020/06/11 00:00:00+00,152,2,109,1,11,0,32,7.2368,71.7105,3561,7132
3562,Riau,2020/06/11 00:00:00+00,120,0,107,0,6,0,7,5.0000,89.1667,3562,7133
3563,Maluku Utara,2020/06/11 00:00:00+00,263,36,39,2,20,1,204,7.6046,14.8289,3563,7134
3564,Maluku,2020/06/11 00:00:00+00,328,0,89,0,9,1,230,2.7439,27.1341,3564,7135
3565,Papua Barat,2020/06/11 00:00:00+00,195,4,85,1,2,0,108,1.0256,43.5897,3565,7136
3566,Papua,2020/06/11 00:00:00+00,1156,19,78,0,7,0,1071,0.6055,6.7474,3566,7137
3567,Sulawesi Barat,2020/06/11 00:00:00+00,96,1,66,3,2,0,28,2.0833,68.7500,3567,7138
3568,Nusa Tenggara Timur,2020/06/11 00:00:00+00,105,0,37,0,1,0,67,0.9524,35.2381,3568,7139
3569,Gorontalo,2020/06/11 00:00:00+00,149,4,69,0,7,0,73,4.6980,46.3087,3569,7140
3570,Indonesia,2020/06/11 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,3570,7141
3571,Aceh,2020/06/12 00:00:00+00,22,0,18,0,1,0,3,4.5455,81.8182,3571,7142
3572,Bali,2020/06/12 00:00:00+00,695,36,448,24,5,0,242,0.7194,64.4604,3572,7143
3573,Banten,2020/06/12 00:00:00+00,1157,35,417,6,76,1,664,6.5687,36.0415,3573,7144
3574,Kepulauan Bangka Belitung,2020/06/12 00:00:00+00,132,6,48,5,1,0,83,0.7576,36.3636,3574,7145
3575,Bengkulu,2020/06/12 00:00:00+00,95,3,49,1,4,0,42,4.2105,51.5789,3575,7146
3576,Daerah Istimewa Yogyakarta,2020/06/12 00:00:00+00,262,10,196,1,8,0,58,3.0534,74.8092,3576,7147
3577,DKI Jakarta,2020/06/12 00:00:00+00,8740,93,3781,120,540,3,4419,6.1785,43.2609,3577,7148
3578,Jambi,2020/06/12 00:00:00+00,106,1,27,0,0,0,79,0.0000,25.4717,3578,7149
3579,Jawa Barat,2020/06/12 00:00:00+00,2572,19,1057,41,161,0,1354,6.2597,41.0964,3579,7150
3580,Jawa Tengah,2020/06/12 00:00:00+00,1876,44,681,50,103,0,1092,5.4904,36.3006,3580,7151
3581,Jawa Timur,2020/06/12 00:00:00+00,7421,318,1865,72,575,22,4981,7.7483,25.1314,3581,7152
3582,Kalimantan Barat,2020/06/12 00:00:00+00,267,22,146,1,4,0,117,1.4981,54.6816,3582,7153
3583,Kalimantan Timur,2020/06/12 00:00:00+00,373,8,239,11,4,1,130,1.0724,64.0751,3583,7154
3584,Kalimantan Tengah,2020/06/12 00:00:00+00,565,13,215,2,29,0,321,5.1327,38.0531,3584,7155
3585,Kalimantan Selatan,2020/06/12 00:00:00+00,1694,60,179,15,116,4,1399,6.8477,10.5667,3585,7156
3586,Kalimantan Utara,2020/06/12 00:00:00+00,170,0,135,0,2,0,33,1.1765,79.4118,3586,7157
3587,Kepulauan Riau,2020/06/12 00:00:00+00,238,0,128,0,16,0,94,6.7227,53.7815,3587,7158
3588,Nusa Tenggara Barat,2020/06/12 00:00:00+00,891,23,520,72,31,0,340,3.4792,58.3614,3588,7159
3589,Sumatera Selatan,2020/06/12 00:00:00+00,1304,33,543,38,47,1,714,3.6043,41.6411,3589,7160
3590,Sumatera Barat,2020/06/12 00:00:00+00,671,10,407,15,29,0,235,4.3219,60.6557,3590,7161
3591,Sulawesi Utara,2020/06/12 00:00:00+00,644,65,97,0,52,0,495,8.0745,15.0621,3591,7162
3592,Sumatera Utara,2020/06/12 00:00:00+00,768,88,205,0,57,1,506,7.4219,26.6927,3592,7163
3593,Sulawesi Tenggara,2020/06/12 00:00:00+00,277,5,180,2,5,0,92,1.8051,64.9819,3593,7164
3594,Sulawesi Selatan,2020/06/12 00:00:00+00,2582,58,830,73,110,12,1642,4.2603,32.1456,3594,7165
3595,Sulawesi Tengah,2020/06/12 00:00:00+00,159,0,95,0,4,0,60,2.5157,59.7484,3595,7166
3596,Lampung,2020/06/12 00:00:00+00,153,1,109,0,11,0,33,7.1895,71.2418,3596,7167
3597,Riau,2020/06/12 00:00:00+00,120,0,108,1,6,0,6,5.0000,90.0000,3597,7168
3598,Maluku Utara,2020/06/12 00:00:00+00,285,22,40,1,22,2,223,7.7193,14.0351,3598,7169
3599,Maluku,2020/06/12 00:00:00+00,387,59,104,15,10,1,273,2.5840,26.8734,3599,7170
3600,Papua Barat,2020/06/12 00:00:00+00,200,5,86,1,2,0,112,1.0000,43.0000,3600,7171
3601,Papua,2020/06/12 00:00:00+00,1197,41,78,0,7,0,1112,0.5848,6.5163,3601,7172
3602,Sulawesi Barat,2020/06/12 00:00:00+00,97,1,66,0,2,0,29,2.0619,68.0412,3602,7173
3603,Nusa Tenggara Timur,2020/06/12 00:00:00+00,105,0,37,0,1,0,67,0.9524,35.2381,3603,7174
3604,Gorontalo,2020/06/12 00:00:00+00,181,32,79,10,7,0,95,3.8674,43.6464,3604,7175
3605,Indonesia,2020/06/12 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,3605,7176
3606,Aceh,2020/06/13 00:00:00+00,22,0,19,1,1,0,2,4.54545,86.36364,3606,7212
3607,Bali,2020/06/13 00:00:00+00,723,28,462,14,6,1,255,0.82988,63.90041,3607,7213
3608,Banten,2020/06/13 00:00:00+00,1231,74,418,1,79,3,734,6.41755,33.95613,3608,7214
3609,Kepulauan Bangka Belitung,2020/06/13 00:00:00+00,136,4,54,6,1,0,81,0.73529,39.70588,3609,7215
3610,Bengkulu,2020/06/13 00:00:00+00,98,3,58,9,5,1,35,5.10204,59.18367,3610,7216
3611,Daerah Istimewa Yogyakarta,2020/06/13 00:00:00+00,264,2,204,8,8,0,52,3.03030,77.27273,3611,7217
3612,DKI Jakarta,2020/06/13 00:00:00+00,8861,121,3840,59,548,8,4473,6.18440,43.33597,3612,7218
3613,Jambi,2020/06/13 00:00:00+00,108,2,37,10,0,0,71,0.00000,34.25926,3613,7219
3614,Jawa Barat,2020/06/13 00:00:00+00,2587,15,1093,36,161,0,1333,6.22342,42.24971,3614,7220
3615,Jawa Tengah,2020/06/13 00:00:00+00,1946,70,709,28,103,0,1134,5.29291,36.43371,3615,7221
3616,Jawa Timur,2020/06/13 00:00:00+00,7597,176,2117,252,589,14,4891,7.75306,27.86626,3616,7222
3617,Kalimantan Barat,2020/06/13 00:00:00+00,267,0,150,4,4,0,113,1.49813,56.17978,3617,7223
3618,Kalimantan Timur,2020/06/13 00:00:00+00,376,3,249,10,4,0,123,1.06383,66.22340,3618,7224
3619,Kalimantan Tengah,2020/06/13 00:00:00+00,586,21,215,0,30,1,341,5.11945,36.68942,3619,7225
3620,Kalimantan Selatan,2020/06/13 00:00:00+00,1817,123,201,22,120,4,1496,6.60429,11.06219,3620,7226
3621,Kalimantan Utara,2020/06/13 00:00:00+00,170,0,136,1,2,0,32,1.17647,80.00000,3621,7227
3622,Kepulauan Riau,2020/06/13 00:00:00+00,239,1,133,5,16,0,90,6.69456,55.64854,3622,7228
3623,Nusa Tenggara Barat,2020/06/13 00:00:00+00,904,13,541,21,33,2,330,3.65044,59.84513,3623,7229
3624,Sumatera Selatan,2020/06/13 00:00:00+00,1326,22,557,14,48,1,721,3.61991,42.00603,3624,7230
3625,Sumatera Barat,2020/06/13 00:00:00+00,674,3,411,4,29,0,234,4.30267,60.97923,3625,7231
3626,Sulawesi Utara,2020/06/13 00:00:00+00,651,7,99,2,56,4,496,8.60215,15.20737,3626,7232
3627,Sumatera Utara,2020/06/13 00:00:00+00,862,94,205,0,59,2,598,6.84455,23.78190,3627,7233
3628,Sulawesi Tenggara,2020/06/13 00:00:00+00,279,2,190,10,5,0,84,1.79211,68.10036,3628,7234
3629,Sulawesi Selatan,2020/06/13 00:00:00+00,2707,125,866,36,110,0,1731,4.06354,31.99113,3629,7235
3630,Sulawesi Tengah,2020/06/13 00:00:00+00,168,9,96,1,4,0,68,2.38095,57.14286,3630,7236
3631,Lampung,2020/06/13 00:00:00+00,165,12,111,2,11,0,43,6.66667,67.27273,3631,7237
3632,Riau,2020/06/13 00:00:00+00,125,5,109,1,6,0,10,4.80000,87.20000,3632,7238
3633,Maluku Utara,2020/06/13 00:00:00+00,302,17,40,0,22,0,240,7.28477,13.24503,3633,7239
3634,Maluku,2020/06/13 00:00:00+00,400,13,105,1,10,0,285,2.50000,26.25000,3634,7240
3635,Papua Barat,2020/06/13 00:00:00+00,205,5,86,0,3,1,116,1.46341,41.95122,3635,7241
3636,Papua,2020/06/13 00:00:00+00,1237,40,78,0,7,0,1152,0.56589,6.30558,3636,7242
3637,Sulawesi Barat,2020/06/13 00:00:00+00,97,0,70,4,2,0,25,2.06186,72.16495,3637,7243
3638,Nusa Tenggara Timur,2020/06/13 00:00:00+00,105,0,37,0,1,0,67,0.95238,35.23810,3638,7244
3639,Gorontalo,2020/06/13 00:00:00+00,185,4,80,1,8,1,97,4.32432,43.24324,3639,7245
3640,Indonesia,2020/06/13 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,3640,7246
3641,Aceh,2020/06/14 00:00:00+00,27,5,19,0,1,0,7,3.70370,70.37037,3641,7247
3642,Bali,2020/06/14 00:00:00+00,741,18,474,12,6,0,261,0.80972,63.96761,3642,7248
3643,Banten,2020/06/14 00:00:00+00,1240,9,440,22,79,0,721,6.37097,35.48387,3643,7249
3644,Kepulauan Bangka Belitung,2020/06/14 00:00:00+00,144,8,63,9,1,0,80,0.69444,43.75000,3644,7250
3645,Bengkulu,2020/06/14 00:00:00+00,101,3,58,0,6,1,37,5.94059,57.42574,3645,7251
3646,Daerah Istimewa Yogyakarta,2020/06/14 00:00:00+00,269,5,210,6,8,0,51,2.97398,78.06691,3646,7252
3647,DKI Jakarta,2020/06/14 00:00:00+00,8978,117,4089,249,555,7,4334,6.18178,45.54466,3647,7253
3648,Jambi,2020/06/14 00:00:00+00,108,0,37,0,0,0,71,0.00000,34.25926,3648,7254
3649,Jawa Barat,2020/06/14 00:00:00+00,2604,17,1135,42,161,0,1308,6.18280,43.58679,3649,7255
3650,Jawa Tengah,2020/06/14 00:00:00+00,2059,113,729,20,104,1,1226,5.05100,35.40554,3650,7256
3651,Jawa Timur,2020/06/14 00:00:00+00,7793,196,2192,75,600,11,5001,7.69922,28.12781,3651,7257
3652,Kalimantan Barat,2020/06/14 00:00:00+00,268,1,159,9,4,0,105,1.49254,59.32836,3652,7258
3653,Kalimantan Timur,2020/06/14 00:00:00+00,378,2,261,12,4,0,113,1.05820,69.04762,3653,7259
3654,Kalimantan Tengah,2020/06/14 00:00:00+00,586,0,232,17,33,3,321,5.63140,39.59044,3654,7260
3655,Kalimantan Selatan,2020/06/14 00:00:00+00,1887,70,231,30,125,5,1531,6.62427,12.24165,3655,7261
3656,Kalimantan Utara,2020/06/14 00:00:00+00,170,0,137,1,2,0,31,1.17647,80.58824,3656,7262
3657,Kepulauan Riau,2020/06/14 00:00:00+00,239,0,136,3,16,0,87,6.69456,56.90377,3657,7263
3658,Nusa Tenggara Barat,2020/06/14 00:00:00+00,915,11,577,36,33,0,305,3.60656,63.06011,3658,7264
3659,Sumatera Selatan,2020/06/14 00:00:00+00,1396,70,618,61,55,7,723,3.93983,44.26934,3659,7265
3660,Sumatera Barat,2020/06/14 00:00:00+00,681,7,423,12,30,1,228,4.40529,62.11454,3660,7266
3661,Sulawesi Utara,2020/06/14 00:00:00+00,658,7,101,2,56,0,501,8.51064,15.34954,3661,7267
3662,Sumatera Utara,2020/06/14 00:00:00+00,872,10,210,5,59,0,603,6.76606,24.08257,3662,7268
3663,Sulawesi Tenggara,2020/06/14 00:00:00+00,283,4,197,7,5,0,81,1.76678,69.61131,3663,7269
